id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1339192370680586240,Oneindia News,India,"https://t.co/b2BCDYhPGV is a gamut of online resources. From breaking stories, top news, current affairs to sports update, movies & entertainment.",2008-12-16 09:44:12,64335,619,593,True,2020-12-16 12:55:16,"Photos: Public Reaction To Pfizer-BioNTech COVID-19 Vaccine

#covid #Covid_19 #CovidVaccine #COVID19Vaccine… https://t.co/rjL3ZNzhXa","['covid', 'Covid_19', 'CovidVaccine', 'COVID19Vaccine']",Twitter Web App,0,3,False
1339190613317623808,ANUMOHAN,Mumbai,"Music / Table Tennis / Food / 70s / Kathak / Nature (Hills)
Founder & Managing Director at Perdel ProcessOps Pvt Ltd.",2009-12-15 10:51:23,227,173,8527,False,2020-12-16 12:48:17,First vaccination for a family member done moments ago... Sister's daughter... #PfizerBioNTech 😊 https://t.co/5dJf53KVqY,['PfizerBioNTech'],Twitter Web App,0,3,False
1339187287318523904,Marc Siegel MD,,"@FoxNews Med contributor, Professor Medicine @nyulangone, nothing opinion of employer, Medical Director NYUDoctorRadio @SiriusXm https://t.co/E9GVSZXKKT",2010-06-01 21:30:29,36403,541,10291,False,2020-12-16 12:35:04,A shot of hope: Frontline health care workers receive first COVID-19 vaccinations https://t.co/bhFwmfPYMp… https://t.co/CkccJh6PGG,,Twitter for iPhone,6,26,False
1339185377236627459,Ahmed J Versi,,"Editor, The Muslim News. Ranked among the top 20 most powerful Asians in the British media by the Guardian.",2010-06-20 16:38:45,2044,281,286,False,2020-12-16 12:27:29,"#BreakingNews 137,897 people in UK hav recd first dose of #PfizerBioNTech #Covid19 #vaccine in first week of ""large… https://t.co/A6bbbOFYWc","['BreakingNews', 'PfizerBioNTech', 'Covid19', 'vaccine']",Twitter Web App,0,0,False
1339183372560707584,"Jignesh A. Patel, MD","Brooklyn, NY","Persist to prevail. Father, husband and a dreamer. Tweets = my own. JACC-CR Editorial board member.
#ACCFIT #IC
https://t.co/LLJjf0sRVk…",2019-01-17 08:12:19,4932,233,818,False,2020-12-16 12:19:31,"Starting today, a new chapter begins at my hospital @MaimonidesMC filled with hopes to end dark COVID times &amp; joy o… https://t.co/UIPCaQLniy",,Twitter for Android,0,20,False
1339182445598568451,eurotopics [en],Europe,"Our daily press review scans 500 media in 30 countries to bring you the opinions moving Europe. @eurotopics @eurotopics_fr @eurotopics_tr

Mod: @isonbek",2011-04-12 10:36:16,3963,1413,1312,False,2020-12-16 12:15:50,"Debate about the right #CovidVaccine pace continues in Europe's press.

Pressure is growing on the European Medicin… https://t.co/KlkAtZ85XE",['CovidVaccine'],Buffer,0,0,False
1339181994190757889,David Douglas,,Irrelevant.,2013-01-31 22:31:30,23,0,88,False,2020-12-16 12:14:02,@BorisJohnson lies again by saying that UK was first country to produce a vaccine. #PfizerBioNTech were the first -… https://t.co/dcSkxZ5Jff,['PfizerBioNTech'],Twitter for iPhone,0,0,False
1339176734336356352,Dr. Helen Wall,"Bolton, England",GP Partner/Trainer & Clinical Director Comissioning & lead for Women’s Children’s services Bolton CCG. views my own x,2018-12-04 22:55:06,479,312,1854,False,2020-12-16 11:53:08,What a day ! What a team thanks to all staff going above and beyond for our patients #bolton #CovidVaccines… https://t.co/hrgWQmIS0q,"['bolton', 'CovidVaccines']",Twitter for iPhone,3,20,False
1339176495202242560,MyFoodwalla,India,"Food , Grocery and Medicine Delivery app
Social networking site Marketing.Offical twitter Handle for information on product and services of company.",2020-01-01 12:03:31,14,159,36,False,2020-12-16 11:52:11,"WHO caution civilian of mutations of covid19 virus.
#Pfizer
#COVID19Vaccine
#COVIDSecondWave
#PfizerBioNTech
https://t.co/I7Y8Uc0COn","['Pfizer', 'COVID19Vaccine', 'COVIDSecondWave', 'PfizerBioNTech']",Twitter for Android,0,0,False
1339175806774300672,BL-News | English,Washington DC,Media for all- Across the globe,2018-10-12 17:46:24,98,213,20,False,2020-12-16 11:49:27,"COVID 19 UPDATE: Almost 140,000 people vaccinated in UK.
#CoronaVirusDE 
#UKlockdown 
#Pfizervaccine… https://t.co/H5GCyhAQ2A","['CoronaVirusDE', 'UKlockdown', 'Pfizervaccine']",TweetDeck,0,0,False
1339165726297485313,Sir Simon of Lewis,,Handsome chap with exceptional modesty. IPC Nurse & Beer lover.,2010-12-07 22:07:48,161,805,632,False,2020-12-16 11:09:24,Had my jab today. Time for us all to get on board. #PfizerBioNTech #covid19 @SwanseabayNHS https://t.co/DchNLS3Qsv,"['PfizerBioNTech', 'covid19']",Twitter for iPhone,0,5,False
1339163537504088065,Bettina Saier,Freiburg im Breisgau,Director at #Taubergiessen #freiburg Regierungspraesidium. German Canadian. Francophil. Ex @wwfcanada panda. Tweets are personal.,2009-05-09 20:07:41,217,107,1045,False,2020-12-16 11:00:42,#vaccination should start before #Christmas to #SaveLives #PfizerBioNTech #Pfizervaccine is ready #Impfzentrum are… https://t.co/W2z8ra9Bz4,"['vaccination', 'Christmas', 'SaveLives', 'PfizerBioNTech', 'Pfizervaccine', 'Impfzentrum']",Twitter for iPhone,0,0,False
1339161321997295617,Tamer Yazar,Turkey-Israel,"Im Market Analyst, also Editor... working (freelance) for some companies that need analysis for their products in Int. Markets 
- Instagram :  tamervisits -",2009-09-17 16:45:16,1301,78,339,False,2020-12-16 10:51:54,get in line here! Nurse Helen Cordova pauses for #photos with her #vaccination record card after receiving the… https://t.co/HRmrPxvbE5,"['photos', 'vaccination']",TweetDeck,0,0,False
1339160844756770816,نواف العقلا | Nawaf Al-Egla,"Riyadh, Saudi Arabia",International Media & Mass Communications | Write about politics & economics | True believer in #SaudiVision2030 transformation plan | #رؤية_السعودية_2030,2011-01-14 18:42:05,4481,939,426,False,2020-12-16 10:50:00,"That’s indeed a sight of relief 💚

The #Saudi health minister @tfrabiah showcased a sample of #PfizerBioNTech vacci… https://t.co/GiTymRcvjM","['Saudi', 'PfizerBioNTech']",Twitter for iPhone,2,2,False
1339156805021261824,RINewsToday,"Rhode Island, USA","https://t.co/GbyleAkSgo - Daily Rhode Island digital media - news, commentary, events & features. Send news/questions/tips: news@rinewstoday.com",2019-03-04 10:33:41,1285,2907,1767,False,2020-12-16 10:33:57,"Where days  matter...waiting for the vaccine...at RI nursing homes, long term care.  

#covid19 #Coronavirus… https://t.co/Pngx4Y4DIq","['covid19', 'Coronavirus']",Twitter Web App,2,5,False
1339150743941623815,Darren Dube,"Harare, Zimbabwe",,2018-08-02 15:44:52,284,286,597,False,2020-12-16 10:09:52,"""The COVID-19 Vaccine Situation, explained"".

VIDEO OUT ON FRIDAY.
Subscribe for a reminder:… https://t.co/VvUOgVHj4e",,Twitter for Android,0,2,False
1339145904650133504,Nicole B Shaw,UK,There is always something you can do to make life a little better for someone else.,2009-06-23 06:48:54,252,213,29433,False,2020-12-16 09:50:38,"So rolling out, (profit driven) vaccines, costing UK £20Billion over 12months. UK 'money tree' going to Billionaire… https://t.co/OYcrTt20XL",,Twitter for Android,0,0,False
1339130526905544707,Dr. Naveed,United Kingdom,Primary Care. Clinical Lead. Digital Health. Humanitarian with interest in Refugee welfare.,2020-11-30 21:44:35,289,145,325,False,2020-12-16 08:49:32,Beautiful summary of how RNA vaccine works. #PfizerBioNTech https://t.co/vAzz3yiCQO,['PfizerBioNTech'],Twitter for iPhone,0,7,False
1339128145019015170,TyneHealth - North Tyneside GP Federation,North Tyneside,"Together with our GP members we deliver improved healthcare, closer to home for the North Tyneside community. Tweets by Dr Eleanor Holmes & Ethan @intoitmediauk",2019-07-11 08:41:38,292,1079,1704,False,2020-12-16 08:40:04,@ACulyer @NTCouncilTeam #PfizerBioNTech presents unique challenges due to v low storage temp &amp; short period of time… https://t.co/6Dg7LkAvPw,['PfizerBioNTech'],Twitter Web App,0,1,False
1339128049246363648,ILKHA,Türkiye,Official Twitter account of Ilke News Agency /,2015-05-22 08:31:12,4056,6,3,True,2020-12-16 08:39:41,"Global coronavirus death toll surpasses 1,64 million  #Coronavirus #CovidVaccine @Worldometers #Sinovac… https://t.co/y1yDmqHAlN","['Coronavirus', 'CovidVaccine', 'Sinovac']",TweetDeck,1,3,False
1339127662866927617,mytea@om,kita nihon,"DJ,music lover,top banana culinary creator, madonspurs.",2010-07-25 02:31:59,81,98,617,False,2020-12-16 08:38:09,#MerryChristmas Now Bend Over Lab Rats! #MedicalTyranny #PseudoEpidemic #COVID19 #scientificdictatorship  #mRNA… https://t.co/2YRE5Bex8S,"['MerryChristmas', 'MedicalTyranny', 'PseudoEpidemic', 'COVID19', 'scientificdictatorship', 'mRNA']",Twitter Web App,0,0,False
1339124507802365953,marv parent,The Land  GovDunleavy forgot. ,"Native Alaskan, born in Germany, raised in Wisconsin",2013-09-06 01:10:11,228,265,52569,False,2020-12-16 08:25:37,Ingredients in the #PfizerBiontech #COVID19Vaccine: WHAT ARE THE INGREDIENTS IN THE PFIZER-BIONTECH COVID-19 VACCIN… https://t.co/YW9jgFivFX,"['PfizerBiontech', 'COVID19Vaccine']",Twitter for iPhone,0,2,False
1339109823745576960,Naresh kanumilli,wilmslow,,2012-01-04 23:51:42,519,282,792,False,2020-12-16 07:27:16,@ManchesterHCC @Dr_PWright @GMSCNews @GM_HSC @GMEC_SCN @doctormkumar @ManCityCouncil @AndyBurnhamGM important day f… https://t.co/GhEus61I4d,,Twitter for iPhone,2,10,False
1339087665958891523,F “I’m dating Moderna” J,Standing in line to vote,Liberal AF ✊🏽✊🏾✊🏿 | Obama is my President until further notice | #BlackLivesMatter | MAGA DEEZ NUTS | President-Elect Joe Biden,2017-08-12 01:42:30,304,985,79538,False,2020-12-16 05:59:13,"It’ll be interesting to see the post-vaccine birth rates next winter. 😂

#COVID19 #PfizerBioNTech","['COVID19', 'PfizerBioNTech']",Twitter for iPhone,0,1,False
1339082031280631808,StevenH,"Houston, TX",ICU doc! Fighting COVID-19 in the frontline,2012-07-29 05:53:34,51,229,34,False,2020-12-16 05:36:49,Covid Vaccinated!! @SCCM @HMethodistMD @Covid19Docs #vaccination #PfizerBioNTech #CoronaVaccine @pfizer… https://t.co/Q2WLW4kZRi,"['vaccination', 'PfizerBioNTech', 'CoronaVaccine']",Twitter for iPhone,0,2,False
1339054793302536192,Ashoka B. Kalgude,,"Hates Corrupts, Dumb politicians, DyNSATY & Adharma. Into technology, India first, Hinduism, Spirituality & Dravid. 
Firmly stand behind my retweets.",2009-06-06 15:14:42,278,228,3527,False,2020-12-16 03:48:35,"Singapore #PfizerBioNTech volunteer &amp; not for under 16, immune suppressant takers &amp; pregnant. portal Booklet for kn… https://t.co/XavLpNbpu1",['PfizerBioNTech'],Twitter Web App,0,0,False
1339053117380423681,CNBC-TV18,,"Follow business news with India's Leading Business News Channel, CNBC-TV18. For more updates, follow us on @CNBCTV18Live.",2012-07-10 08:32:06,846826,202,1082,True,2020-12-16 03:41:56,"""The Moderna vaccine does not need some of the extra special handling requirements of the one from Pfizer, includin… https://t.co/alUIXdHvAN",,Hootsuite Inc.,0,4,False
1339050065759936513,Juan Ayza,Mexico,Photographer and creative writer.,2010-02-17 15:19:58,235,251,33775,False,2020-12-16 03:29:48,"This mandated anthrax vaccine killed 35k US soldiers* and maimed  many more, at about 2% serious adverse reactions… https://t.co/rXdkhJWs5Y",,Twitter for iPhone,0,2,False
1339044514044887041,Tobin,"Edmonton, Alberta",Consistent life ethic (pro-life and pro-peace). Fiercely independent.,2013-03-02 21:15:50,177,237,4719,False,2020-12-16 03:07:45,"""mRNA vaccines teach our cells how to make a protein that will trigger an immune response without using the live vi… https://t.co/YV3KLaIPv5",,Twitter Web App,0,0,False
1339042733902626819,Tobin,"Edmonton, Alberta",Consistent life ethic (pro-life and pro-peace). Fiercely independent.,2013-03-02 21:15:50,177,237,4719,False,2020-12-16 03:00:40,This vaccine is special because it triggers an immune response without using the actual virus that causes covid-19.… https://t.co/KrWpVu7TTt,,Twitter Web App,0,0,False
1339040975386251265,Eva Marie Uzcátegui,"ÜT: 10.466333,-66.865167","Venezuelan freelance Photojournalist based in Miami, USA - Mom of @todoesemma // Available for assignments +1 (786) 461-6067 evamarieu@gmail.com",2009-07-15 18:38:14,1749,1616,3349,False,2020-12-16 02:53:41,Healthcare workers receive the first dosis of Pfizer-BioNtech COVID-19 vaccine at Memorial Healthcare System in Mir… https://t.co/0buKdoi6Qp,,Twitter for iPhone,1,5,False
1339033432056217605,Free Malaysia Today,Malaysia,Free and Independent #FMTNews Telegram: https://t.co/Xs6LInzbeK,2010-01-05 16:17:15,165138,1,0,False,2020-12-16 02:23:42,Supplier Fosun Pharma will be making an initial payment of €125 mil by year-end for 50 million doses. #FMTNews… https://t.co/Gsr2dRfCCn,['FMTNews'],Twitter Web App,1,0,False
1339033153407631360,UNRESERVED,Kuala Lumpur Federal Territory,"Delivering byte-sized nuggets of culture, life, and current affairs in Southeast Asia. Intelligence is sexy.",2018-02-12 07:31:50,165,46,44,False,2020-12-16 02:22:36,"The Vaccine rolled out this week in several countries, bringing hope and scepticism with it. 

#vaccine… https://t.co/onTOvAcQz1",['vaccine'],Twitter for Android,0,1,False
1339017311399899137,"Tudor G. Jovin, MD",,Chair of the @CooperHospital Neuroscience Institute. Tweets are not endorsements.,2019-12-10 20:25:55,1493,171,61,False,2020-12-16 01:19:39,Excited to have received the first part of my #PfizerBioNTech #CovidVaccine today.Impressive resource mobilization… https://t.co/0i3iqGXbR1,"['PfizerBioNTech', 'CovidVaccine']",Twitter for Android,7,88,False
1339010485308502022,Jackson Health System,"Miami, FL","Jackson Health System is an internationally recognized academic medical system offering services ranging from routine care to rare, life-saving procedures.",2009-09-02 20:35:16,7439,830,1928,False,2020-12-16 00:52:31,"More than 1,000 Jackson employees have successfully received their first dose of the #PfizerBioNTech #COVID19 vacci… https://t.co/NvzTmImobi","['PfizerBioNTech', 'COVID19']",Twitter for iPhone,11,84,False
1339008563021303808,Esha Kaur Sarai,"Washington, DC","It's ""EE-sha"". Reporting from my couch and/or trunk for @voanews . I used to sing opera. RTs =\= endorsements. DM for Signal.",2015-09-18 13:50:30,1581,2445,11903,False,2020-12-16 00:44:53,"Something interesting I learned during an interview with @b_kazaz today: 

There's been a lot of chatter about how… https://t.co/sBMMjevPAL",,Twitter Web App,0,6,False
1339005297185206273,🚶🏻Curtis S. Chin,Tweets on #Asia & USA  ,Former US Ambassador•Board/Biz Executive•Milken Fellow•Commentator & Warrior against the #littleBRIC: bureaucracy~regulation~inequality~corruption.,2013-12-29 22:15:53,11877,312,59319,True,2020-12-16 00:31:55,"#USA 🇺🇸🦠💉 #Oklahoma 

“Oklahoma, this is a historic day.” ~@GovStitt 

Hannah White, a registered #nurse at INTEGRI… https://t.co/WG9M5rOMQW","['USA', 'Oklahoma', 'nurse']",Twitter for iPad,0,0,False
1338997679888740354,Albert Y. Cao 曹勇,"Toronto, Ontario",Proud husband & father of 1. Chinese/researcher/thinker/advocate. Nanomaterials for biosensing. Democratic socialism is by far the best.,2012-10-04 04:07:18,429,1707,6599,False,2020-12-16 00:01:38,"Waiting for my age group to get injected in Canada, which I expect would not happen until next year. Let's be patie… https://t.co/QeSgwZeC9M",,Twitter for Android,0,0,False
1338996762724495370,ILKHA,Türkiye,Official Twitter account of Ilke News Agency /,2015-05-22 08:31:12,4056,6,3,True,2020-12-15 23:58:00,"Turkey’s death toll from COVID-19 rises to 16,881 @drfahrettinkoca #coronavirus #PfizerBioNTech #Sinovac… https://t.co/BPR79ydJv0","['coronavirus', 'PfizerBioNTech', 'Sinovac']",TweetDeck,2,2,False
1338986584021065730,Trish 🌸,,27 | NJ 🇬🇷🇩🇪🇮🇪| FOOD IS MY HAPPY PLACE 🍽 | COFFEE LOVER ☕️ #BLM Alpha females don’t roll in packs 🦄  CASHAPP: BeyoutifulDisasterrx,2020-11-03 06:00:39,81,199,42,False,2020-12-15 23:17:33,Will you be getting vaccinated ? #CoronaVaccine #PfizerBioNTech #vaccination #mRNA #COVID19Vaccine #Pfizer,"['CoronaVaccine', 'PfizerBioNTech', 'vaccination', 'mRNA', 'COVID19Vaccine', 'Pfizer']",Twitter for iPhone,0,0,False
1338983928087019520,"COVID-19 Consulting, LLC",,"Let us help you decrease the risk of #COVID-19 and increase the health and safety of the people you serve.
https://t.co/xUJstsIYrk",2020-10-22 00:57:08,9,63,85,False,2020-12-15 23:07:00,The #PfizerBioNTech #CovidVaccine will NOT effect or interact with a person's DNA. DNA are located in the nucleus o… https://t.co/lxNglWPIlq,"['PfizerBioNTech', 'CovidVaccine']",Twitter Web App,0,0,False
1338983250639933442,Zemire,,T,2019-02-03 03:21:08,6,16,83,False,2020-12-15 23:04:18,"The #vaccine may come with some risks, but thank you @pfizer. #Pfizer #Pfizervaccine #PfizerBioNTech #PfizerCovidVaccine @PfizerCongress","['vaccine', 'Pfizer', 'Pfizervaccine', 'PfizerBioNTech', 'PfizerCovidVaccine']",Twitter for iPhone,0,0,False
1338982168144433153,RoyaNewsEnglish,,"Roya TV's official English language account, delivering top local and international news.",2015-07-30 10:12:42,3152,62,41,False,2020-12-15 23:00:00,"#Berlin is pressuring #Brussels to license the #PfizerBioNTech vaccine before Christmas

https://t.co/htdJDpvZwv","['Berlin', 'Brussels', 'PfizerBioNTech']",Twitter Web App,0,0,False
1338981244659490816,Calvin Swine,"Etobicoke,ON,CANADA","Artist, entrepreneur, educated bum; skills in writing, performing, film, photography; dances, jogs, tennises; loves beautiful music, cries a lot, tears of joy.",2011-03-28 15:03:06,2513,3655,241449,False,2020-12-15 22:56:20,"For real? This is so cool.🙏🏻😎
#Boston #healthcare #COVID19 #vaccine #Pfizer #PfizerBioNTech https://t.co/DtRO5csnQt","['Boston', 'healthcare', 'COVID19', 'vaccine', 'Pfizer', 'PfizerBioNTech']",Twitter for iPhone,1,1,False
1338978205479424000,Beleaver,United Kingdom,Sarcastically Romantic🇬🇧 Mixed Race Asian-Brits Lad 🏴󠁧󠁢󠁥󠁮󠁧󠁿 Leaver 🇬🇧 Britain Land of Hope & Glory 🇺🇲 Pro-Capitalism 🇺🇲 Support American Patriots,2009-03-07 16:53:57,222,507,5310,False,2020-12-15 22:44:15,Has anyone notice that most of the vaccinations all over NHS were picture taken? No video actual vaccination? Becau… https://t.co/NDgSGWU95D,,Twitter for Android,0,0,False
1338972228071768064,CEO Magazine NorthAm,New York,A different perspective in business.,2017-10-31 20:43:31,290,144,378,False,2020-12-15 22:20:30,The #USA government is prepping millions of doses of the #PfizerBioNTech coronavirus #vaccine for shipment to sites… https://t.co/YFMxe08dni,"['USA', 'PfizerBioNTech', 'vaccine']",Twitter Web App,0,0,False
1338970128285917184,Nima Rajan,,"National News Anchor @ The News Forum

All views are my own.",2020-01-09 17:03:29,32,184,63,False,2020-12-15 22:12:10,How does the #Moderna #covidvaccine differ from the #PfizerBioNTech #vaccine? We answer this question and more in t… https://t.co/PzCQzZPYA4,"['Moderna', 'covidvaccine', 'PfizerBioNTech', 'vaccine']",Twitter for Android,0,0,False
1338969528395558916,Simon Hodes ⬅️2m➡️ 😷,"GP Partner, Watford ",NHS GP #Chronoptimist LMC Rep #TeamGP💙Trainer & Appraiser #ItsNotJustCovid  #ContinuityOfCare #Diabetes #PatientsAtTheCentre 🙏 Old Manc Own Views 🏊🏃🚴‍♀️,2014-07-28 13:32:12,1963,2429,18879,False,2020-12-15 22:09:47,@MJMoore77 @yvettedoc50 @J_bagpuss @EllzSummary @fentonaw @OldburySally @DocSandip @DrNeenaJha @DrPeterWeeks1… https://t.co/QoSOb9MqRO,,Twitter for Android,0,1,False
1338959749405138944,Jackson Health System,"Miami, FL","Jackson Health System is an internationally recognized academic medical system offering services ranging from routine care to rare, life-saving procedures.",2009-09-02 20:35:16,7439,830,1928,False,2020-12-15 21:30:55,More #HealthcareHeroes from Jackson North Medical Center getting their #COVID19 #PfizerBioNTech vaccine today. https://t.co/gmqDrbpYAA,"['HealthcareHeroes', 'COVID19', 'PfizerBioNTech']",Twitter for iPhone,5,49,False
1338952370084925440,@SheisAengel,Philippines 🇵🇭,TransgenderWoman LGBTQ 🏳️‍🌈 || 📸 Instagram: sheisaengel,2017-02-17 12:03:36,127,20,909,False,2020-12-15 21:01:36,"We're talking about HUMAN LIVES here!

Let's not repeat the mistake of the past! #Dengvaxia jeopardized many lives… https://t.co/9sBZXloLdN",['Dengvaxia'],Twitter for Android,1,1,False
1338950799590875137,Samantha Anne,Torfaen,"Mother of boys, book lover and musical obsessed Social Worker 💚📚🎭",2014-08-04 17:50:02,158,670,4371,False,2020-12-15 20:55:21,"Thrilled to receive my first dose of the Covid vaccine today. The vulnerable people I visit, support and work with… https://t.co/V5Y2JUMIi9",,Twitter for iPhone,0,39,False
1338941819174924288,VaxPro,"Mequon, Wisconsin","VaxPro is a Wisconsin-based wellness company that specializes in annual flu shot clinics for businesses, senior group homes and clinics within the community.",2013-01-26 18:14:19,28,76,8,False,2020-12-15 20:19:40,"We know wearing a mask when around others, staying at least 6 feet away, avoiding crowds, and washing your hands pr… https://t.co/A2By48wW28",,Twitter Web App,0,1,False
1338940642987188225,Chemist+Druggist,"London, UK","Providing latest pharmacy news - informing, supporting & championing community pharmacy since 1859. @UKAOP B2B Digital Editorial Team of the Year 2018.",2009-02-10 10:00:47,18997,1749,6817,True,2020-12-15 20:15:00,Pharmacists are essential for easing patient concerns about the safety of COVID-19 vaccines such as the Pfizer/BioN… https://t.co/fTUBflerwZ,,TweetDeck,2,6,False
1338932588765978629,"Maha Kaissi, MD","Rochester, NY",#PedsHM Fellow @URMed_GCH. Former Chief Resident. #MedEd #QI #Wellness #Tweetiatrician. Disney Addict. #Houston. #Ally🏳️‍🌈 #BLM I pledge to be anti-racist.,2009-08-05 21:05:48,347,759,3217,False,2020-12-15 19:42:59,IT HAPPENED!!!!!!!! I got my first dose of the #PfizerBioNTech vaccine today - THE BEST HOLIDAY PRESENT EVER!!! Als… https://t.co/c7KlokwD5P,['PfizerBioNTech'],Twitter Web App,6,124,False
1338931418337079304,ILKHA,Türkiye,Official Twitter account of Ilke News Agency /,2015-05-22 08:31:12,4056,6,3,True,2020-12-15 19:38:20,"Turkey’s death toll from COVID-19 rises to 16,881 @drfahrettinkoca #coronavirus #PfizerBioNTech #Sinovac… https://t.co/6PffcFjgtS","['coronavirus', 'PfizerBioNTech', 'Sinovac']",TweetDeck,2,4,False
1338930127372079105,GodivaRides 🇨🇦 🇬🇧 🇬🇷 🇿🇦 🇺🇸,"REPLACE all 338 #MPs 2019 Status Quo Must Go, Each Vote Counts ESPECIALLY Yours! @GodivaRides for #Canada 🇨🇦 #Patriots",FREE b/c of BRAVE! #Christianity #CommonLaw #MagnaCarta #Constitution #Canada #Patriotnation: #Sovereignty #Security #Citizens #Stability #Success #MAGA #TRUMP,2008-09-16 03:30:07,12810,11968,46513,False,2020-12-15 19:33:13,"FIRST
Give #covid19 #vaccine to all #Liberals 🍁 #Politicians #Bureaucrats #Scientists #BigPharma #PfizerBioNTech 
T… https://t.co/4s6iP4tCoT","['covid19', 'vaccine', 'Liberals', 'Politicians', 'Bureaucrats', 'Scientists', 'BigPharma', 'PfizerBioNTech']",Twitter Web App,0,0,False
1338929722324082691,Prof Shafi Ahmed PhD FRCS,"London,England",Surgeon. NHS Assembly. Advisor Abu Dhabi Govt. Vodafone UK Ambassador. Faculty at Harvard and Singularity Univ. CMO @medrealities Insta:virtualsurgeon,2012-01-08 13:58:54,16573,5225,13675,True,2020-12-15 19:31:36,"So pleased to get my #PfizerBioNTech #Covid_19 vaccine just now! 💉 
It is so important that as many people as possi… https://t.co/ifzzPMrxf3","['PfizerBioNTech', 'Covid_19']",Twitter for Android,10,114,False
1338929617130967043,Benjamin Rock,"Porthcawl, Wales",,2010-07-30 12:57:18,1225,721,20463,False,2020-12-15 19:31:11,Had the first dose of my COVID vaccine today. We still have to wear PPE and still socially distant but at least we… https://t.co/SEQtUiZGwf,,Twitter for iPhone,0,14,False
1338929510880776194,Dear Pandemic,,Those Nerdy Girls curating COVID-19 content for the greater good. We love facts.,2020-03-31 16:42:34,6251,584,2063,False,2020-12-15 19:30:46,"9/ Of course, people want to make sure that any #vaccine they take is #safe. The clinical trial data available so f… https://t.co/Ug5dd2d2uN","['vaccine', 'safe']",Twitter Web App,0,0,False
1338928273691201537,Christian Colón,"McAllen, TX",🕺🏻News Reporter + Periodista @krgv @aztecavalle 👨🏻‍🎓@ColumbiaJourn & @sacredheartuniv • Boricua 🇵🇷 Tips? ccolon@krgv.com,2010-09-23 20:43:07,851,2427,4527,False,2020-12-15 19:25:51,Staff applause as vaccines were rolled towards the fridge! @DHRhealth @krgv #PfizerBioNTech @pfizer https://t.co/Z4CevDkCNu,['PfizerBioNTech'],Twitter for iPhone,2,11,False
1338926247401971714,TyneHealth - North Tyneside GP Federation,North Tyneside,"Together with our GP members we deliver improved healthcare, closer to home for the North Tyneside community. Tweets by Dr Eleanor Holmes & Ethan @intoitmediauk",2019-07-11 08:41:38,292,1079,1704,False,2020-12-15 19:17:48,Our MD Dr Susannah Thompson pulling out all the stops leading a magnificent team of NHS staff &amp; volunteers tonight… https://t.co/aJkPIqfCTJ,,Twitter Web App,4,41,False
1338923664033648643,Michael Shiloh,USA,Physician-scientist (Infectious Diseases; Immunology; Microbiology) @UTSWnews. @Eagles @sixers @warriors @Arsenal. All views my own.,2008-06-30 22:41:05,1271,656,1529,False,2020-12-15 19:07:32,@UTSWNews starting the COVID vaccination program today. Socially distanced staff patiently waiting. #CovidVaccine… https://t.co/slyzyC1i89,['CovidVaccine'],Twitter for iPhone,0,7,False
1338923647264841729,Jackson Health System,"Miami, FL","Jackson Health System is an internationally recognized academic medical system offering services ranging from routine care to rare, life-saving procedures.",2009-09-02 20:35:16,7439,830,1928,False,2020-12-15 19:07:28,“I’m just honored to be one of the first getting vaccinated. Protect yourself and protect your loved ones by gettin… https://t.co/UxM0ZtAxPl,,Twitter for iPhone,14,69,False
1338922804926885888,Taz Ebenezer,"Billericay, East",RN/RM Lead Clinical Nurse Covid Vaccine. Clinical Safety Officer & Chief Nurse Digital Fellow @ BHRUT proud @DHealthLDN pioneer Fellow 2020/21,2014-02-28 14:18:41,694,1116,2249,False,2020-12-15 19:04:07,"So proud of the whole team today, @BHRUT_NHS we have officially started vaccinating. Everyone has worked extremely… https://t.co/NnyxMLZMWk",,Twitter for iPhone,19,112,False
1338922618985058314,WorldMap1,"New York, USA",World Map - A Collection Maps of World Countries,2016-12-01 16:27:59,1,4,65,False,2020-12-15 19:03:23,"First Vaccine Shots in the US
Watch video at https://t.co/MxBSjGgk87

#FirstVaccineShots #COVID #COVID19… https://t.co/H8mK6NwByU","['FirstVaccineShots', 'COVID', 'COVID19']",Twitter Web App,0,0,False
1338922530455826434,🎖 Big Al 🎖,"Texas, USA",person with opinions accumulated over many decades - no trolls,2010-01-08 13:44:20,98,363,1003,False,2020-12-15 19:03:01,"Hey @pfizer with respect to your #CovidVaccine, say someone gets vaccinated and builds antibodies, can they donate… https://t.co/3zQWJg3yUQ",['CovidVaccine'],Twitter for iPhone,0,0,False
1338922519064174598,Tala Ramadan,Beirut,Journalist. Writer @beirutcityguide @Alarabiya_eng @bey_today @SMEX & Former Annahar Newspaper Correspondent,2011-03-03 16:06:11,543,998,4491,False,2020-12-15 19:02:59,"Despite #Lebanon’s dire shortage of foreign exchange, the government expects to sign the $18 million deal for suppl… https://t.co/4xOeqhzUOJ",['Lebanon'],Twitter for iPhone,0,1,False
